neighborhood,ring,vertex,lat,lon
Centerville,0,0,-75.1165767544566,39.917403060692
Centerville,0,1,-75.1166737542135,39.9174750604227
Centerville,0,2,-75.1168147536189,39.9176300600737
Centerville,0,3,-75.116921754114,39.917775060575
Centerville,0,4,-75.1170137546416,39.9179310601427
Centerville,0,5,-75.1170777540868,39.9180930596859
Centerville,0,6,-75.1171227539793,39.9182660598433
Centerville,0,7,-75.1171677540456,39.9186050605763
Centerville,0,8,-75.1170627535799,39.9194410599354
Centerville,0,9,-75.1170547543715,39.9195060610517
Centerville,0,10,-75.1169897539414,39.9201210600135
Centerville,0,11,-75.1169437541471,39.9207190613035
Centerville,0,12,-75.1168867543147,39.9214650604601
Centerville,0,13,-75.1167327544241,39.9234600607741
Centerville,0,14,-75.1163167541985,39.9234570611896
Centerville,0,15,-75.1161647535739,39.9234550606064
Centerville,0,16,-75.1160577549187,39.9234550608039
Centerville,0,17,-75.1156097540442,39.9234510604772
Centerville,0,18,-75.1149837539681,39.9234480611865
Centerville,0,19,-75.1140907536481,39.9234470619668
Centerville,0,20,-75.1132087535056,39.9234430613704
Centerville,0,21,-75.1123827528982,39.9234360606845
Centerville,0,22,-75.110645751957,39.9234230612881
Centerville,0,23,-75.1096697524207,39.9234200610943
Centerville,0,24,-75.1088447517387,39.9233960614107
Centerville,0,25,-75.1079427522971,39.9234020615298
Centerville,0,26,-75.1070517503236,39.9233970614983
Centerville,0,27,-75.1069037509225,39.9233950611507
Centerville,0,28,-75.1066517506097,39.9233920609716
Centerville,0,29,-75.1063847517322,39.9234130607226
Centerville,0,30,-75.106153751681,39.9234850618997
Centerville,0,31,-75.105558750839,39.9236660607978
Centerville,0,32,-75.1048407507187,39.9238810616346
Centerville,0,33,-75.1047047509786,39.9235950613998
Centerville,0,34,-75.1043807495904,39.9229490613594
Centerville,0,35,-75.103966750194,39.9221520615884
Centerville,0,36,-75.103702749667,39.9216620612303
Centerville,0,37,-75.1034487500184,39.9211540605567
Centerville,0,38,-75.1026857493515,39.9196020614006
Centerville,0,39,-75.1021977490418,39.9186540599868
Centerville,0,40,-75.1019837486791,39.9181570610412
Centerville,0,41,-75.1019697493907,39.9179330603848
Centerville,0,42,-75.1017297487242,39.9174220609692
Centerville,0,43,-75.1015177484066,39.9169700602538
Centerville,0,44,-75.1010517486949,39.9159720605211
Centerville,0,45,-75.1010047497038,39.9158710602283
Centerville,0,46,-75.1028697491759,39.9164790598752
Centerville,0,47,-75.1034547497379,39.916615060142
Centerville,0,48,-75.1038467499257,39.9166910600077
Centerville,0,49,-75.1046597499104,39.9167860604662
Centerville,0,50,-75.1054877503957,39.9168280599349
Centerville,0,51,-75.1077257507516,39.9168620596878
Centerville,0,52,-75.108687752343,39.9168770609852
Centerville,0,53,-75.1087127513537,39.9168780592493
Centerville,0,54,-75.1095687507864,39.9168910606325
Centerville,0,55,-75.1105037514673,39.9169050602052
Centerville,0,56,-75.1122887521433,39.916932060668
Centerville,0,57,-75.1127207526972,39.9169390596782
Centerville,0,58,-75.1135987527104,39.9169520600635
Centerville,0,59,-75.1140647529992,39.9169590596907
Centerville,0,60,-75.1144767537745,39.9169660598911
Centerville,0,61,-75.1145067534404,39.916970060407
Centerville,0,62,-75.1145417531437,39.9169670601885
Centerville,0,63,-75.1148497537657,39.9169720602805
Centerville,0,64,-75.1153447531779,39.9169790595165
Centerville,0,65,-75.115456754285,39.916990059987
Centerville,0,66,-75.1156047537962,39.9170160597768
Centerville,0,67,-75.1158637542925,39.9170800600577
Centerville,0,68,-75.1161667535176,39.9171860604309
Centerville,0,69,-75.1163227538046,39.9172500593318
Centerville,0,70,-75.1164267536459,39.9172930596153
Centerville,0,71,-75.1165767544566,39.917403060692
Fairview,0,0,-75.0971467463592,39.908012058835
Fairview,0,1,-75.0965287472981,39.9078200589942
Fairview,0,2,-75.097212747042,39.9076280590672
Fairview,0,3,-75.0973177476473,39.9075990583402
Fairview,0,4,-75.0972627462421,39.9074630588353
Fairview,0,5,-75.0969747470191,39.9068010583011
Fairview,0,6,-75.0969367474736,39.9067050583566
Fairview,0,7,-75.0969007465632,39.9066180588725
Fairview,0,8,-75.0968347468988,39.9064220587104
Fairview,0,9,-75.0965867473647,39.9058290586206
Fairview,0,10,-75.0962687465057,39.9051010582605
Fairview,0,11,-75.0962117466503,39.9049570583961
Fairview,0,12,-75.0961787464071,39.9048630581757
Fairview,0,13,-75.0960857468146,39.9046000578349
Fairview,0,14,-75.095999746117,39.904224058096
Fairview,0,15,-75.0959697468684,39.9041360582637
Fairview,0,16,-75.0959617460276,39.9040940584456
Fairview,0,17,-75.0959317470513,39.9039990582322
Fairview,0,18,-75.0958787463282,39.9037840584667
Fairview,0,19,-75.0958657460593,39.9037300579628
Fairview,0,20,-75.0959827468143,39.9036800578209
Fairview,0,21,-75.0956477465667,39.9029400579039
Fairview,0,22,-75.0954177460293,39.9024310578671
Fairview,0,23,-75.095235745457,39.9022000576562
Fairview,0,24,-75.0948747460563,39.9017420581404
Fairview,0,25,-75.0947607459331,39.9014910582666
Fairview,0,26,-75.0949187469901,39.9014800571008
Fairview,0,27,-75.0958217459804,39.9014180571475
Fairview,0,28,-75.0959847461944,39.9014070576676
Fairview,0,29,-75.0962347459799,39.9010930572118
Fairview,0,30,-75.0962967461668,39.9010150579031
Fairview,0,31,-75.0970727462514,39.9003420567783
Fairview,0,32,-75.0976777467321,39.8998170567633
Fairview,0,33,-75.0983327472987,39.8995680572195
Fairview,0,34,-75.0998397467272,39.8989950568447
Fairview,0,35,-75.1000017476356,39.8989970569457
Fairview,0,36,-75.100099747497,39.8989980567653
Fairview,0,37,-75.1001967480407,39.8990000569665
Fairview,0,38,-75.1003307475845,39.8987130569439
Fairview,0,39,-75.1003387476794,39.8986720563215
Fairview,0,40,-75.1007297478735,39.8986740568505
Fairview,0,41,-75.1007937479839,39.8987230566759
Fairview,0,42,-75.1010207484654,39.8986720563701
Fairview,0,43,-75.1010357475838,39.8989760561995
Fairview,0,44,-75.1010377485551,39.8990250565431
Fairview,0,45,-75.1022877490731,39.8993370567
Fairview,0,46,-75.104061749051,39.8999550564574
Fairview,0,47,-75.1060107494602,39.900219057058
Fairview,0,48,-75.1071147501612,39.9002070568409
Fairview,0,49,-75.1082207507081,39.9001940565458
Fairview,0,50,-75.1084637498227,39.9001290561131
Fairview,0,51,-75.1091317503566,39.899746056643
Fairview,0,52,-75.1095797510729,39.8993950567944
Fairview,0,53,-75.1096787508349,39.8993570566397
Fairview,0,54,-75.1097497501102,39.8993060567681
Fairview,0,55,-75.1098777508086,39.8993030571258
Fairview,0,56,-75.1101447511695,39.899296056498
Fairview,0,57,-75.1107697514654,39.8992790566602
Fairview,0,58,-75.1112247514415,39.8992510565304
Fairview,0,59,-75.1119697515459,39.899218056864
Fairview,0,60,-75.112628751467,39.899150057259
Fairview,0,61,-75.1130317512932,39.8993030571256
Fairview,0,62,-75.1133937520413,39.8994410566453
Fairview,0,63,-75.1137177517432,39.9008210567825
Fairview,0,64,-75.115007752824,39.9014780568317
Fairview,0,65,-75.1166747529018,39.9020840563832
Fairview,0,66,-75.1162997532496,39.9025140566828
Fairview,0,67,-75.1161717530903,39.9026600574916
Fairview,0,68,-75.1161137536257,39.9028410564834
Fairview,0,69,-75.1160197532792,39.9029460569286
Fairview,0,70,-75.1156437529418,39.903365057234
Fairview,0,71,-75.1148837529369,39.9036030567705
Fairview,0,72,-75.1144127522862,39.903353057338
Fairview,0,73,-75.1141147523385,39.9032960568826
Fairview,0,74,-75.1138377525678,39.9034390574643
Fairview,0,75,-75.1137067521464,39.9039070575421
Fairview,0,76,-75.1136727523958,39.9039440578351
Fairview,0,77,-75.1134347514876,39.9042040567091
Fairview,0,78,-75.113744751849,39.90544605805
Fairview,0,79,-75.11400475237,39.9063250581771
Fairview,0,80,-75.1140917519866,39.9066310578219
Fairview,0,81,-75.1141137518606,39.9067010575094
Fairview,0,82,-75.1141447532102,39.9067370579526
Fairview,0,83,-75.1139507524857,39.9067940583935
Fairview,0,84,-75.11381075251,39.9067940582383
Fairview,0,85,-75.1128297518789,39.9069610584567
Fairview,0,86,-75.1098907510742,39.9076090580221
Fairview,0,87,-75.1088367515013,39.9089820581895
Fairview,0,88,-75.1086677510698,39.909244059122
Fairview,0,89,-75.1083277510815,39.9097770589452
Fairview,0,90,-75.1081617515159,39.9097520584226
Fairview,0,91,-75.1077647510055,39.9099600586373
Fairview,0,92,-75.1074067506929,39.9101470593023
Fairview,0,93,-75.1030577490058,39.9097170596115
Fairview,0,94,-75.1030697500181,39.9096360589222
Fairview,0,95,-75.1029137492967,39.9096190593807
Fairview,0,96,-75.1025567494975,39.9096050587956
Fairview,0,97,-75.1022707490647,39.9095200587845
Fairview,0,98,-75.1019497493099,39.9094730589888
Fairview,0,99,-75.1016787482099,39.9095070587261
Fairview,0,100,-75.1014677490943,39.9096690589313
Fairview,0,101,-75.1014357479944,39.9099550588137
Fairview,0,102,-75.1014537492465,39.9103020596814
Fairview,0,103,-75.1015917487396,39.9105700596071
Fairview,0,104,-75.1016447486822,39.9108670593735
Fairview,0,105,-75.1016267490267,39.9111250599312
Fairview,0,106,-75.101393748634,39.9113750595887
Fairview,0,107,-75.1011187495082,39.9116190588602
Fairview,0,108,-75.1009727479656,39.91187405956
Fairview,0,109,-75.1009197483964,39.9121320594128
Fairview,0,110,-75.100896749057,39.9121630596109
Fairview,0,111,-75.1009097477057,39.9121890598432
Fairview,0,112,-75.1008477493241,39.9122320596873
Fairview,0,113,-75.1007637487973,39.9123480593448
Fairview,0,114,-75.1007177485676,39.9123800595681
Fairview,0,115,-75.1006907486849,39.912383059207
Fairview,0,116,-75.1006787482925,39.9124070596725
Fairview,0,117,-75.1004377482988,39.9125740591996
Fairview,0,118,-75.1003967487799,39.912603060141
Fairview,0,119,-75.1000047483324,39.9128000596963
Fairview,0,120,-75.0996477478282,39.9129990593682
Fairview,0,121,-75.0996587490102,39.913024059465
Fairview,0,122,-75.0996757481704,39.9130620591844
Fairview,0,123,-75.0996907478574,39.9130990595402
Fairview,0,124,-75.0997627475522,39.9132710596653
Fairview,0,125,-75.0998037485085,39.91336805904
Fairview,0,126,-75.0997137491032,39.9133920593154
Fairview,0,127,-75.0995077477975,39.9134480591364
Fairview,0,128,-75.0986947478508,39.9136690598102
Fairview,0,129,-75.0977057484435,39.913762059919
Fairview,0,130,-75.0965997470176,39.9137650597315
Fairview,0,131,-75.0963667465366,39.9137430594727
Fairview,0,132,-75.0963107468608,39.9137380602687
Fairview,0,133,-75.0962627477976,39.9137330604301
Fairview,0,134,-75.0961507468889,39.9137270601757
Fairview,0,135,-75.0960167471613,39.9136100597989
Fairview,0,136,-75.0958067471627,39.9134050599316
Fairview,0,137,-75.0950917470077,39.9126420599969
Fairview,0,138,-75.0947937469254,39.9123240593529
Fairview,0,139,-75.0936197466247,39.9110250595766
Fairview,0,140,-75.0935477461671,39.9109430595203
Fairview,0,141,-75.0934867466095,39.9108750587787
Fairview,0,142,-75.0934737460956,39.9108590592548
Fairview,0,143,-75.0934097459955,39.9107870593394
Fairview,0,144,-75.093402745847,39.910766059854
Fairview,0,145,-75.0933857456953,39.9107590591186
Fairview,0,146,-75.0929047456727,39.9102140592204
Fairview,0,147,-75.0922937459696,39.9096570590755
Fairview,0,148,-75.0924887459148,39.909589058669
Fairview,0,149,-75.0940147468177,39.9090560596932
Fairview,0,150,-75.0941887465579,39.9089980592635
Fairview,0,151,-75.0971467463592,39.908012058835
Pyne Poynt,0,0,-75.1209727581266,39.9501670666987
Pyne Poynt,0,1,-75.1209127579584,39.9503060656544
Pyne Poynt,0,2,-75.1208817569351,39.9503380663295
Pyne Poynt,0,3,-75.1208847568886,39.9503730662064
Pyne Poynt,0,4,-75.1208877570317,39.9504220657939
Pyne Poynt,0,5,-75.1208047576379,39.9507100668642
Pyne Poynt,0,6,-75.1207047565736,39.951059066596
Pyne Poynt,0,7,-75.1206797572277,39.9512080668221
Pyne Poynt,0,8,-75.1206587572459,39.9513880669241
Pyne Poynt,0,9,-75.1205837578604,39.9517390664377
Pyne Poynt,0,10,-75.1204037569129,39.9522430664158
Pyne Poynt,0,11,-75.1202797568448,39.9526220670163
Pyne Poynt,0,12,-75.1201317569961,39.9530730669483
Pyne Poynt,0,13,-75.119948757434,39.9535960672847
Pyne Poynt,0,14,-75.1197717574753,39.9541030674666
Pyne Poynt,0,15,-75.119616757191,39.9546020667622
Pyne Poynt,0,16,-75.1194527569643,39.9551280675853
Pyne Poynt,0,17,-75.1193047567029,39.9556550671132
Pyne Poynt,0,18,-75.1192107572694,39.9559930680177
Pyne Poynt,0,19,-75.1192247571118,39.956076068209
Pyne Poynt,0,20,-75.119244756777,39.9561070673179
Pyne Poynt,0,21,-75.1190087567128,39.9569210677125
Pyne Poynt,0,22,-75.1188987575697,39.9570320673529
Pyne Poynt,0,23,-75.1182457570492,39.958469068126
Pyne Poynt,0,24,-75.1173207565284,39.9600200678703
Pyne Poynt,0,25,-75.113565588363,39.9592098951732
Pyne Poynt,0,26,-75.1101277543596,39.9584670681918
Pyne Poynt,0,27,-75.1093237538502,39.9582940683151
Pyne Poynt,0,28,-75.1085207539192,39.9581200686181
Pyne Poynt,0,29,-75.1085940223802,39.9579400225321
Pyne Poynt,0,30,-75.1105097534868,39.9532320671974
Pyne Poynt,0,31,-75.1105257539493,39.9531960671879
Pyne Poynt,0,32,-75.110618755153,39.9528440669133
Pyne Poynt,0,33,-75.1105897537997,39.9523270670926
Pyne Poynt,0,34,-75.1104217543596,39.9517950674103
Pyne Poynt,0,35,-75.110092754842,39.9513260664183
Pyne Poynt,0,36,-75.1102107547586,39.9511390671309
Pyne Poynt,0,37,-75.1102477545093,39.9507130668258
Pyne Poynt,0,38,-75.1101817540208,39.9504400671251
Pyne Poynt,0,39,-75.1101157532028,39.9501590663779
Pyne Poynt,0,40,-75.110029754177,39.9497990660512
Pyne Poynt,0,41,-75.1096197542994,39.948975067241
Pyne Poynt,0,42,-75.1093647535527,39.9488130660748
Pyne Poynt,0,43,-75.1093157535645,39.9485010666872
Pyne Poynt,0,44,-75.1087077540328,39.9477060665198
Pyne Poynt,0,45,-75.1082327527725,39.9470200663389
Pyne Poynt,0,46,-75.1079797533983,39.9465820660681
Pyne Poynt,0,47,-75.1075317533255,39.9461080662719
Pyne Poynt,0,48,-75.1069527532489,39.9457340664386
Pyne Poynt,0,49,-75.106765752325,39.9456080659534
Pyne Poynt,0,50,-75.1067487529857,39.9455960655967
Pyne Poynt,0,51,-75.106589752155,39.9455350657096
Pyne Poynt,0,52,-75.106250753202,39.9454650658654
Pyne Poynt,0,53,-75.1053387518228,39.9455760664687
Pyne Poynt,0,54,-75.1048227516709,39.9455470653834
Pyne Poynt,0,55,-75.1044807518595,39.9453890667646
Pyne Poynt,0,56,-75.1043027517648,39.9452050663908
Pyne Poynt,0,57,-75.1042657517865,39.9451450657104
Pyne Poynt,0,58,-75.1042647511124,39.9450830660634
Pyne Poynt,0,59,-75.104262752245,39.944938065804
Pyne Poynt,0,60,-75.10425975176,39.9446850657416
Pyne Poynt,0,61,-75.104334751689,39.9444040658544
Pyne Poynt,0,62,-75.1044357523687,39.9441050656721
Pyne Poynt,0,63,-75.1044737522725,39.9439880652853
Pyne Poynt,0,64,-75.1045287518327,39.9439810655201
Pyne Poynt,0,65,-75.1050587519259,39.9439720650881
Pyne Poynt,0,66,-75.1054617521033,39.9439690649554
Pyne Poynt,0,67,-75.1058827516262,39.9439800654684
Pyne Poynt,0,68,-75.1067297523086,39.9439890655091
Pyne Poynt,0,69,-75.10690275282,39.9439910657005
Pyne Poynt,0,70,-75.1069807527801,39.9439920651675
Pyne Poynt,0,71,-75.107053751864,39.9439920657595
Pyne Poynt,0,72,-75.1071217530388,39.9439920654569
Pyne Poynt,0,73,-75.1072767529857,39.9439930658908
Pyne Poynt,0,74,-75.1077317535182,39.9439960652235
Pyne Poynt,0,75,-75.108496752202,39.9440000662081
Pyne Poynt,0,76,-75.1086557527367,39.9440040656821
Pyne Poynt,0,77,-75.1093677538737,39.9440190656941
Pyne Poynt,0,78,-75.1095017530961,39.944021066136
Pyne Poynt,0,79,-75.1097497535995,39.9440260652378
Pyne Poynt,0,80,-75.1103157534282,39.9439820660178
Pyne Poynt,0,81,-75.1110147538171,39.9440070654862
Pyne Poynt,0,82,-75.1116737540284,39.9440010657958
Pyne Poynt,0,83,-75.1120437551253,39.9440200653958
Pyne Poynt,0,84,-75.1128357543962,39.9440500653225
Pyne Poynt,0,85,-75.1131837549733,39.9440480649399
Pyne Poynt,0,86,-75.1134387541409,39.9440490650172
Pyne Poynt,0,87,-75.1135967546568,39.9440500654427
Pyne Poynt,0,88,-75.1136307542745,39.9442370655721
Pyne Poynt,0,89,-75.1136577546417,39.9443840652893
Pyne Poynt,0,90,-75.1136677546649,39.9444400653193
Pyne Poynt,0,91,-75.1136867545685,39.9445430653744
Pyne Poynt,0,92,-75.1137297548339,39.9447820662173
Pyne Poynt,0,93,-75.1137947553206,39.9451340661652
Pyne Poynt,0,94,-75.1138437548841,39.9455550658577
Pyne Poynt,0,95,-75.1138537549334,39.9456200657483
Pyne Poynt,0,96,-75.113871754768,39.9456930657132
Pyne Poynt,0,97,-75.1141287554536,39.9457270655612
Pyne Poynt,0,98,-75.1145577559512,39.9457950656061
Pyne Poynt,0,99,-75.1147067554957,39.9458190649995
Pyne Poynt,0,100,-75.1156277557663,39.9459480657507
Pyne Poynt,0,101,-75.1160267548305,39.9460150649492
Pyne Poynt,0,102,-75.1161097560234,39.9460290658576
Pyne Poynt,0,103,-75.1162337562294,39.9460490663845
Pyne Poynt,0,104,-75.1164057558304,39.9460780654691
Pyne Poynt,0,105,-75.1165897555297,39.9461090658031
Pyne Poynt,0,106,-75.1165547558173,39.9462410662407
Pyne Poynt,0,107,-75.1164337554065,39.9466970650295
Pyne Poynt,0,108,-75.1163867563589,39.9468750653737
Pyne Poynt,0,109,-75.1163387550015,39.947075065439
Pyne Poynt,0,110,-75.1163277556546,39.9471600661901
Pyne Poynt,0,111,-75.1163187550528,39.9472390665977
Pyne Poynt,0,112,-75.1164127554912,39.9472840652584
Pyne Poynt,0,113,-75.1164917553587,39.9473210651512
Pyne Poynt,0,114,-75.116912755678,39.9475210654638
Pyne Poynt,0,115,-75.1173767556348,39.9477410660821
Pyne Poynt,0,116,-75.1179507566661,39.9480110659635
Pyne Poynt,0,117,-75.1180117555615,39.9480590665443
Pyne Poynt,0,118,-75.1183187563408,39.9483110665085
Pyne Poynt,0,119,-75.118499756329,39.948464066387
Pyne Poynt,0,120,-75.1185637565584,39.9484890663711
Pyne Poynt,0,121,-75.1186227566183,39.948513066193
Pyne Poynt,0,122,-75.1190477561608,39.948781066074
Pyne Poynt,0,123,-75.1192197568087,39.9488980664984
Pyne Poynt,0,124,-75.1193407568856,39.9489820660527
Pyne Poynt,0,125,-75.1195317569002,39.9491470659551
Pyne Poynt,0,126,-75.1199677567653,39.9494770660611
Pyne Poynt,0,127,-75.1205487567501,39.9499180663782
Pyne Poynt,0,128,-75.1209727581266,39.9501670666987
Gateway,0,0,-75.1004917493474,39.9305200627849
Gateway,0,1,-75.1002967497749,39.9303780628677
Gateway,0,2,-75.1000877493496,39.9302260633169
Gateway,0,3,-75.1002777497235,39.9301380637883
Gateway,0,4,-75.1004667498904,39.9301130631399
Gateway,0,5,-75.1010177493169,39.9300760631768
Gateway,0,6,-75.101335750789,39.9300550634403
Gateway,0,7,-75.1019747496605,39.9299950630782
Gateway,0,8,-75.1028457501774,39.9299140627143
Gateway,0,9,-75.1033477502145,39.9298850633722
Gateway,0,10,-75.1033677499931,39.9298840630888
Gateway,0,11,-75.1046707514557,39.929805063203
Gateway,0,12,-75.1060877510369,39.9296980630725
Gateway,0,13,-75.1076867523148,39.9295580625575
Gateway,0,14,-75.1096497517084,39.9294050623027
Gateway,0,15,-75.1104177523225,39.9293460628234
Gateway,0,16,-75.1113937533387,39.9292850618288
Gateway,0,17,-75.111916753189,39.9292520623172
Gateway,0,18,-75.1126407540066,39.9291860620177
Gateway,0,19,-75.1131397528785,39.9291490621484
Gateway,0,20,-75.1131747541624,39.9291460623261
Gateway,0,21,-75.1137947534952,39.9291010626553
Gateway,0,22,-75.1140207539026,39.9290830623522
Gateway,0,23,-75.1148877549506,39.9290140622852
Gateway,0,24,-75.1150537536481,39.9289980624876
Gateway,0,25,-75.1151017543611,39.9289940617896
Gateway,0,26,-75.1149977536757,39.9291340625989
Gateway,0,27,-75.114928754385,39.9292270622818
Gateway,0,28,-75.1140827537699,39.9301320624604
Gateway,0,29,-75.1132937532084,39.9308890624849
Gateway,0,30,-75.1131847533672,39.9309950627951
Gateway,0,31,-75.1129027528016,39.9312650632023
Gateway,0,32,-75.1129167540175,39.93137906252
Gateway,0,33,-75.1127787534517,39.9313850629145
Gateway,0,34,-75.1126627533226,39.9314960626469
Gateway,0,35,-75.1123997533324,39.9317830632254
Gateway,0,36,-75.1121607538048,39.9321290627935
Gateway,0,37,-75.1120607532675,39.9322740630658
Gateway,0,38,-75.1118107524336,39.9327070629445
Gateway,0,39,-75.1118297525333,39.9328600629178
Gateway,0,40,-75.1117257530013,39.9328680632594
Gateway,0,41,-75.1116337541636,39.9330520631701
Gateway,0,42,-75.1115687533517,39.9331840630397
Gateway,0,43,-75.1114157535122,39.9336550629342
Gateway,0,44,-75.1113737533423,39.9338600638365
Gateway,0,45,-75.1113127533226,39.9341600629366
Gateway,0,46,-75.1112957533056,39.9343660641709
Gateway,0,47,-75.1112777531058,39.9345890634867
Gateway,0,48,-75.111291753021,39.9350980635242
Gateway,0,49,-75.1113537537985,39.9355960640354
Gateway,0,50,-75.1114927542178,39.9361080634561
Gateway,0,51,-75.1117217529853,39.9368830646938
Gateway,0,52,-75.111757753116,39.9370050633762
Gateway,0,53,-75.1118157529633,39.937202063434
Gateway,0,54,-75.1118857541078,39.9374080639703
Gateway,0,55,-75.1119627540667,39.9376370640923
Gateway,0,56,-75.1121737544336,39.9382430643035
Gateway,0,57,-75.1122287540793,39.9384270646811
Gateway,0,58,-75.1124407543154,39.9391580641384
Gateway,0,59,-75.112518753407,39.9394250640128
Gateway,0,60,-75.1126077539752,39.9397330645738
Gateway,0,61,-75.1126837542384,39.939993064641
Gateway,0,62,-75.1127307533769,39.9401550648153
Gateway,0,63,-75.1130787537294,39.9412560646185
Gateway,0,64,-75.1132587539872,39.9420010645026
Gateway,0,65,-75.113271754998,39.9420700648774
Gateway,0,66,-75.1133007549006,39.9422300658153
Gateway,0,67,-75.1133617540023,39.9426210646583
Gateway,0,68,-75.1133687543066,39.9426690651847
Gateway,0,69,-75.1133767538773,39.942728065297
Gateway,0,70,-75.1134007543921,39.942901064664
Gateway,0,71,-75.1134127536265,39.94299006517
Gateway,0,72,-75.1134407550145,39.9431960651758
Gateway,0,73,-75.1134787542029,39.9434030651936
Gateway,0,74,-75.1135327540217,39.9436990652147
Gateway,0,75,-75.1135967546568,39.9440500654427
Gateway,0,76,-75.1134387541409,39.9440490650172
Gateway,0,77,-75.1131837549733,39.9440480649399
Gateway,0,78,-75.1128357543962,39.9440500653225
Gateway,0,79,-75.1120437551253,39.9440200653958
Gateway,0,80,-75.1116737540284,39.9440010657958
Gateway,0,81,-75.1110147538171,39.9440070654862
Gateway,0,82,-75.1103157534282,39.9439820660178
Gateway,0,83,-75.1097497535995,39.9440260652378
Gateway,0,84,-75.1095017530961,39.944021066136
Gateway,0,85,-75.1093677538737,39.9440190656941
Gateway,0,86,-75.1086557527367,39.9440040656821
Gateway,0,87,-75.108496752202,39.9440000662081
Gateway,0,88,-75.1077317535182,39.9439960652235
Gateway,0,89,-75.1072767529857,39.9439930658908
Gateway,0,90,-75.1071217530388,39.9439920654569
Gateway,0,91,-75.107053751864,39.9439920657595
Gateway,0,92,-75.1069807527801,39.9439920651675
Gateway,0,93,-75.10690275282,39.9439910657005
Gateway,0,94,-75.1067297523086,39.9439890655091
Gateway,0,95,-75.1058827516262,39.9439800654684
Gateway,0,96,-75.1054617521033,39.9439690649554
Gateway,0,97,-75.1050587519259,39.9439720650881
Gateway,0,98,-75.1045287518327,39.9439810655201
Gateway,0,99,-75.1044737522725,39.9439880652853
Gateway,0,100,-75.1045107522471,39.9438760654355
Gateway,0,101,-75.1045887522243,39.9434500660148
Gateway,0,102,-75.104710752444,39.9429650656858
Gateway,0,103,-75.1049877516339,39.9422200653998
Gateway,0,104,-75.1050337513369,39.9421450655028
Gateway,0,105,-75.1051107521799,39.9420210654754
Gateway,0,106,-75.1051897513818,39.9418970657719
Gateway,0,107,-75.1052597515839,39.9417840647294
Gateway,0,108,-75.1054877516779,39.9415620650826
Gateway,0,109,-75.1056997520167,39.9413400648059
Gateway,0,110,-75.1059877524671,39.9410520654819
Gateway,0,111,-75.1060767519748,39.9407160649215
Gateway,0,112,-75.1061307523425,39.9404620650948
Gateway,0,113,-75.1060417514294,39.9401220653995
Gateway,0,114,-75.1059657512052,39.9397760646847
Gateway,0,115,-75.1059537518969,39.9392860642668
Gateway,0,116,-75.1059667514304,39.9391980644464
Gateway,0,117,-75.1058417525098,39.9388750653259
Gateway,0,118,-75.1056757516837,39.9387160645977
Gateway,0,119,-75.1054177512141,39.9386850639983
Gateway,0,120,-75.1050037519493,39.9387040638884
Gateway,0,121,-75.1045277518507,39.9388840642942
Gateway,0,122,-75.1040737510153,39.939074064008
Gateway,0,123,-75.1037977512167,39.939258064969
Gateway,0,124,-75.1035927508689,39.9394960652592
Gateway,0,125,-75.1033887508874,39.9397560643354
Gateway,0,126,-75.103176751305,39.9399560650944
Gateway,0,127,-75.1030147519038,39.9401710652523
Gateway,0,128,-75.1027457506071,39.9402770653844
Gateway,0,129,-75.1024667509119,39.9402740651154
Gateway,0,130,-75.1012307509432,39.940179064916
Gateway,0,131,-75.1007517511501,39.9400880649546
Gateway,0,132,-75.1000947504127,39.9400160653417
Gateway,0,133,-75.0993667499381,39.9399020650409
Gateway,0,134,-75.098849749489,39.9398210650944
Gateway,0,135,-75.0980917491204,39.9396780647241
Gateway,0,136,-75.0973467491463,39.9394460652223
Gateway,0,137,-75.0971237495209,39.9393110652018
Gateway,0,138,-75.0966267488353,39.9389460653315
Gateway,0,139,-75.0964227491238,39.9386660642845
Gateway,0,140,-75.0964097489315,39.9386510649668
Gateway,0,141,-75.0961927486616,39.9384090647205
Gateway,0,142,-75.0959617485976,39.9382130641784
Gateway,0,143,-75.0957737492571,39.9380600646347
Gateway,0,144,-75.0955007487482,39.9379300651168
Gateway,0,145,-75.0951927484821,39.9377730647706
Gateway,0,146,-75.0949037478182,39.9375550645209
Gateway,0,147,-75.0948297481534,39.9374750647268
Gateway,0,148,-75.0949707482666,39.9373660649408
Gateway,0,149,-75.0950267487603,39.9373220642306
Gateway,0,150,-75.0953817484336,39.9370400647133
Gateway,0,151,-75.0963627490194,39.9378980654685
Gateway,0,152,-75.0969177486248,39.9379090650183
Gateway,0,153,-75.097070749053,39.9379450649382
Gateway,0,154,-75.0972317496002,39.9380160647103
Gateway,0,155,-75.0975487495375,39.9381280650518
Gateway,0,156,-75.0977897492534,39.9381920648049
Gateway,0,157,-75.0979757488356,39.9382420651643
Gateway,0,158,-75.0981247491772,39.9382560646364
Gateway,0,159,-75.0981927501683,39.9382530648132
Gateway,0,160,-75.0987517497242,39.9381030643655
Gateway,0,161,-75.0990267493434,39.9380530649013
Gateway,0,162,-75.0993727491468,39.938004064137
Gateway,0,163,-75.1004187507911,39.9379050644428
Gateway,0,164,-75.1021477509877,39.9377580645129
Gateway,0,165,-75.1043427506011,39.9375960647016
Gateway,0,166,-75.1047457515466,39.9375750646251
Gateway,0,167,-75.1051137512855,39.9372200640486
